(Intercept)	surprisal_buggy	prev_surprisal	prev2_surprisal	prev3_surprisal	word_len	freq	prev_freq	prev_word_len	prev2_freq	prev2_word_len	prev3_freq	prev3_word_len	word_len:freq	prev_freq:prev_word_len	prev2_freq:prev2_word_len	prev3_freq:prev3_word_len
1	293.730126667924	2.12968801479534	1.71429282076958	1.1055924208628	0.768045655377817	0.969150045162198	-0.872121824546964	-0.174657164459905	0.752413353937788	-0.0715085098715498	0.339588084412041	-0.266857401141111	-0.0709790470119691	0.216595124457685	0.0541563645405833	0.0094929177797225	0.0367031653941428
2	292.958769292569	2.17840695424239	1.64230949922218	1.13581343677183	0.760852180309476	1.21089130634643	-0.581899340143969	-0.203995439186933	0.576397334910214	-0.106129826096548	0.0773577443716338	-0.240469235996555	0.0449904386965293	0.167525512238854	0.07020665696853	0.0310346540726593	0.0292238570185086
3	292.76225694305	2.17692757400618	1.72261992616839	1.11291275532868	0.738955776786203	1.3126416361784	-0.453248946760292	-0.166753590615071	0.667093019849104	-0.147440006336933	-0.0716133829296127	-0.32303125580209	-0.0733621666189452	0.15474769359053	0.0599934633037323	0.0449704698696942	0.0423942223168874
4	293.666937649055	2.14275481940093	1.63312215354051	1.18666781222189	0.744490904181352	1.00732864711805	-0.529963368060402	-0.267868870074884	0.698558124028843	-0.220000249018165	-0.0357121680352178	-0.2175142039073	0.050286366217091	0.184297608786155	0.0650804022234095	0.0463313586021931	0.0294102782849524
5	293.319622229176	2.17932983465462	1.70080621759815	1.09438288085688	0.812171873282514	1.24177935922427	-0.633450122048129	-0.201851106063789	0.727887326702346	-0.122138077648125	0.146525350415274	-0.315143922314702	-0.0900214296725756	0.17211207184177	0.0605220765427415	0.0283735340787761	0.0385450774715565
6	293.252299930826	2.11574934011811	1.73114809771957	1.13465309602638	0.699980033873684	1.33626277621765	-0.519439174185695	-0.16495786779148	0.547304152854138	-0.178992892182784	0.165798895507554	-0.32368595109313	-0.0576644621603914	0.159700179832029	0.0611377558050827	0.0353505494562729	0.0424533505243229
7	292.556320208153	2.19231995411724	1.69186352916151	1.12845697699585	0.804819220074053	1.15701743705831	-0.598906230020388	-0.10160012803576	0.676431792684001	-0.15298881480015	0.210834438355556	-0.29245209406207	-0.0772196418277931	0.171453906920304	0.0564893167314415	0.0314630039578909	0.0372319247125548
8	292.453703236772	2.24430705142417	1.71458753027747	1.13019896988636	0.727340279452187	1.29054176688314	-0.589116562673451	-0.224544967837746	0.530943148729093	-0.108083385268584	0.18792598229189	-0.234146469006895	-0.0111452484446624	0.162450001504911	0.071534010425113	0.0290564765041099	0.0334710832973045
9	293.037567940572	2.1568884338347	1.7033697425329	1.10219976587137	0.743048139021175	1.10789647995753	-0.545595129916683	-0.124824444625419	0.591088953067042	-0.128204664798506	0.244054501620505	-0.280230019165658	-0.0770441664644169	0.174775363477105	0.0570042579732071	0.0251689010908105	0.0331260872879094
10	292.830943091753	2.25050637324464	1.66715091015449	1.07551511653618	0.714021488984021	1.34027555001148	-0.650360436924133	-0.103606223094737	0.720270118330821	-0.13995509128728	0.0509270139636043	-0.241527064588652	-0.124062827540617	0.167017263502256	0.0557159716190515	0.0387602018729137	0.0313262127637526
